date,product_id,delivery_days,lead_time_days,transporter,delivery_status
2025-10-06 13:35:44.019029,P003,4,5,Transporter_1,OnTime
2025-10-06 13:35:44.019029,P004,6,1,Transporter_4,Delayed
2025-10-06 13:35:44.019029,P005,1,1,Transporter_1,OnTime
2025-10-06 13:35:44.019029,P006,6,9,Transporter_2,Delayed
2025-10-06 13:35:44.019029,P007,4,5,Transporter_1,OnTime
2025-10-06 13:35:44.019029,P008,6,2,Transporter_4,OnTime
2025-10-06 13:35:44.019029,P009,4,4,Transporter_3,OnTime
2025-10-06 13:35:44.019029,P010,5,7,Transporter_3,OnTime
2025-10-07 13:35:44.019029,P001,4,4,Transporter_1,OnTime
2025-10-07 13:35:44.019029,P002,2,5,Transporter_3,OnTime
2025-10-07 13:35:44.019029,P003,2,5,Transporter_3,Delayed
2025-10-07 13:35:44.019029,P004,1,3,Transporter_3,OnTime
2025-10-07 13:35:44.019029,P005,1,6,Transporter_1,OnTime
2025-10-07 13:35:44.019029,P006,1,3,Transporter_4,OnTime
2025-10-07 13:35:44.019029,P007,2,5,Transporter_2,OnTime
2025-10-07 13:35:44.019029,P008,1,4,Transporter_1,OnTime
2025-10-07 13:35:44.019029,P009,2,1,Transporter_2,OnTime
2025-10-07 13:35:44.019029,P010,1,1,Transporter_4,OnTime
2025-10-08 13:35:44.019029,P001,6,3,Transporter_3,Delayed
2025-10-08 13:35:44.019029,P002,2,8,Transporter_1,OnTime
2025-10-08 13:35:44.019029,P003,5,3,Transporter_1,OnTime
2025-10-08 13:35:44.019029,P004,6,2,Transporter_1,OnTime
2025-10-08 13:35:44.019029,P005,1,1,Transporter_2,OnTime
2025-10-08 13:35:44.019029,P006,3,3,Transporter_4,OnTime
2025-10-08 13:35:44.019029,P007,3,1,Transporter_1,OnTime
2025-10-08 13:35:44.019029,P008,6,2,Transporter_2,OnTime
2025-10-08 13:35:44.019029,P009,1,3,Transporter_3,OnTime
2025-10-08 13:35:44.019029,P010,1,5,Transporter_1,OnTime
2025-10-09 13:35:44.019029,P001,3,3,Transporter_4,OnTime
2025-10-09 13:35:44.019029,P002,6,9,Transporter_2,OnTime
2025-10-09 13:35:44.019029,P003,6,4,Transporter_4,OnTime
2025-10-09 13:35:44.019029,P004,1,4,Transporter_1,OnTime
2025-10-09 13:35:44.019029,P005,1,5,Transporter_4,Delayed
2025-10-09 13:35:44.019029,P006,6,7,Transporter_2,OnTime
2025-10-09 13:35:44.019029,P007,5,7,Transporter_2,OnTime
2025-10-09 13:35:44.019029,P008,5,5,Transporter_3,Delayed
2025-10-09 13:35:44.019029,P009,2,6,Transporter_1,OnTime
2025-10-09 13:35:44.019029,P010,5,8,Transporter_1,OnTime
2025-10-10 13:35:44.019029,P001,4,3,Transporter_1,OnTime
2025-10-10 13:35:44.019029,P002,3,9,Transporter_2,Delayed
2025-10-10 13:35:44.019029,P003,4,2,Transporter_3,OnTime
2025-10-10 13:35:44.019029,P004,6,8,Transporter_4,OnTime
2025-10-10 13:35:44.019029,P005,1,3,Transporter_4,OnTime
2025-10-10 13:35:44.019029,P006,4,7,Transporter_3,OnTime
2025-10-10 13:35:44.019029,P007,2,5,Transporter_4,OnTime
2025-10-10 13:35:44.019029,P008,6,5,Transporter_1,OnTime
2025-10-10 13:35:44.019029,P009,4,9,Transporter_1,OnTime
2025-10-10 13:35:44.019029,P010,2,3,Transporter_2,OnTime
2025-10-11 13:35:44.019029,P001,1,2,Transporter_3,OnTime
2025-10-11 13:35:44.019029,P002,6,8,Transporter_1,OnTime
2025-10-11 13:35:44.019029,P003,6,1,Transporter_3,Delayed
2025-10-11 13:35:44.019029,P004,2,1,Transporter_2,Delayed
2025-10-11 13:35:44.019029,P005,1,4,Transporter_1,OnTime
2025-10-11 13:35:44.019029,P006,6,7,Transporter_1,OnTime
2025-10-11 13:35:44.019029,P007,6,4,Transporter_3,OnTime
2025-10-11 13:35:44.019029,P008,2,8,Transporter_2,OnTime
2025-10-11 13:35:44.019029,P009,6,8,Transporter_2,OnTime
2025-10-11 13:35:44.019029,P010,4,7,Transporter_2,OnTime
2025-10-12 13:35:44.019029,P001,5,3,Transporter_4,OnTime
2025-10-12 13:35:44.019029,P002,6,2,Transporter_1,OnTime
2025-10-12 13:35:44.019029,P003,1,2,Transporter_1,OnTime
2025-10-12 13:35:44.019029,P004,1,2,Transporter_2,OnTime
2025-10-12 13:35:44.019029,P005,3,2,Transporter_1,Delayed
2025-10-12 13:35:44.019029,P006,5,9,Transporter_4,OnTime
2025-10-12 13:35:44.019029,P007,6,4,Transporter_1,OnTime
2025-10-12 13:35:44.019029,P008,2,9,Transporter_2,OnTime
2025-10-12 13:35:44.019029,P009,2,8,Transporter_1,OnTime
2025-10-12 13:35:44.019029,P010,5,3,Transporter_1,OnTime
2025-10-13 13:35:44.019029,P001,5,7,Transporter_1,Delayed
2025-10-13 13:35:44.019029,P002,3,3,Transporter_3,OnTime
2025-10-13 13:35:44.019029,P003,5,5,Transporter_2,Delayed
2025-10-13 13:35:44.019029,P004,3,5,Transporter_2,OnTime
2025-10-13 13:35:44.019029,P005,2,2,Transporter_3,Delayed
2025-10-13 13:35:44.019029,P006,4,1,Transporter_2,OnTime
2025-10-13 13:35:44.019029,P007,5,3,Transporter_1,OnTime
2025-10-13 13:35:44.019029,P008,1,9,Transporter_2,OnTime
2025-10-13 13:35:44.019029,P009,2,6,Transporter_4,OnTime
2025-10-13 13:35:44.019029,P010,5,3,Transporter_4,OnTime
2025-10-14 13:35:44.019029,P001,4,8,Transporter_4,OnTime
2025-10-14 13:35:44.019029,P002,4,2,Transporter_4,OnTime
2025-10-14 13:35:44.019029,P003,1,3,Transporter_2,OnTime
2025-10-14 13:35:44.019029,P004,5,1,Transporter_1,OnTime
2025-10-14 13:35:44.019029,P005,6,2,Transporter_4,OnTime
2025-10-14 13:35:44.019029,P006,4,4,Transporter_1,OnTime
2025-10-14 13:35:44.019029,P007,4,5,Transporter_2,OnTime
2025-10-14 13:35:44.019029,P008,6,8,Transporter_1,OnTime
2025-10-14 13:35:44.019029,P009,3,4,Transporter_4,OnTime
2025-10-14 13:35:44.019029,P010,2,5,Transporter_2,OnTime
2025-10-15 13:35:44.019029,P001,1,7,Transporter_2,OnTime
2025-10-15 13:35:44.019029,P002,3,4,Transporter_1,OnTime
2025-10-15 13:35:44.019029,P003,5,9,Transporter_3,OnTime
2025-10-15 13:35:44.019029,P004,6,6,Transporter_3,OnTime
2025-10-15 13:35:44.019029,P005,2,7,Transporter_4,OnTime
2025-10-15 13:35:44.019029,P006,2,7,Transporter_2,OnTime
2025-10-15 13:35:44.019029,P007,2,3,Transporter_1,OnTime
2025-10-15 13:35:44.019029,P008,4,6,Transporter_2,OnTime
2025-10-15 13:35:44.019029,P009,1,1,Transporter_3,OnTime
2025-10-15 13:35:44.019029,P010,3,4,Transporter_2,OnTime
2025-10-16 13:35:44.019029,P001,5,5,Transporter_4,OnTime
2025-10-16 13:35:44.019029,P002,1,2,Transporter_2,OnTime
2025-10-16 13:35:44.019029,P003,5,3,Transporter_1,OnTime
2025-10-16 13:35:44.019029,P004,3,1,Transporter_1,OnTime
2025-10-16 13:35:44.019029,P005,4,8,Transporter_2,OnTime
2025-10-16 13:35:44.019029,P006,4,1,Transporter_4,OnTime
2025-10-16 13:35:44.019029,P007,2,1,Transporter_1,Delayed
2025-10-16 13:35:44.019029,P008,6,8,Transporter_2,OnTime
2025-10-16 13:35:44.019029,P009,2,9,Transporter_4,OnTime
2025-10-16 13:35:44.019029,P010,4,4,Transporter_4,OnTime
2025-10-17 13:35:44.019029,P001,6,9,Transporter_2,OnTime
2025-10-17 13:35:44.019029,P002,3,7,Transporter_1,OnTime
2025-10-17 13:35:44.019029,P003,3,4,Transporter_4,OnTime
2025-10-17 13:35:44.019029,P004,1,6,Transporter_2,Delayed
2025-10-17 13:35:44.019029,P005,4,5,Transporter_2,Delayed
2025-10-17 13:35:44.019029,P006,2,5,Transporter_1,OnTime
2025-10-17 13:35:44.019029,P007,2,1,Transporter_1,OnTime
2025-10-17 13:35:44.019029,P008,5,6,Transporter_3,OnTime
2025-10-17 13:35:44.019029,P009,3,1,Transporter_1,OnTime
2025-10-17 13:35:44.019029,P010,3,1,Transporter_4,OnTime
2025-10-18 13:35:44.019029,P001,5,4,Transporter_3,OnTime
2025-10-18 13:35:44.019029,P002,1,2,Transporter_2,OnTime
2025-10-18 13:35:44.019029,P003,2,1,Transporter_4,OnTime
2025-10-18 13:35:44.019029,P004,4,6,Transporter_4,Delayed
2025-10-18 13:35:44.019029,P005,1,8,Transporter_4,OnTime
2025-10-18 13:35:44.019029,P006,5,6,Transporter_3,OnTime
2025-10-18 13:35:44.019029,P007,3,5,Transporter_1,Delayed
2025-10-18 13:35:44.019029,P008,2,4,Transporter_1,Delayed
2025-10-18 13:35:44.019029,P009,5,8,Transporter_3,OnTime
2025-10-18 13:35:44.019029,P010,2,9,Transporter_3,OnTime
2025-10-19 13:35:44.019029,P001,1,7,Transporter_1,OnTime
2025-10-19 13:35:44.019029,P002,2,1,Transporter_4,OnTime
2025-10-19 13:35:44.019029,P003,1,2,Transporter_2,OnTime
2025-10-19 13:35:44.019029,P004,2,8,Transporter_3,OnTime
2025-10-19 13:35:44.019029,P005,4,1,Transporter_3,OnTime
2025-10-19 13:35:44.019029,P006,1,4,Transporter_3,OnTime
2025-10-19 13:35:44.019029,P007,1,2,Transporter_3,OnTime
2025-10-19 13:35:44.019029,P008,6,6,Transporter_2,OnTime
2025-10-19 13:35:44.019029,P009,5,8,Transporter_1,OnTime
2025-10-19 13:35:44.019029,P010,2,1,Transporter_4,OnTime
2025-10-20 13:35:44.019029,P001,2,6,Transporter_1,OnTime
2025-10-20 13:35:44.019029,P002,4,8,Transporter_4,OnTime
2025-10-20 13:35:44.019029,P003,6,1,Transporter_1,OnTime
2025-10-20 13:35:44.019029,P004,6,8,Transporter_2,OnTime
2025-10-20 13:35:44.019029,P005,2,3,Transporter_1,Delayed
2025-10-20 13:35:44.019029,P006,6,2,Transporter_2,OnTime
2025-10-20 13:35:44.019029,P007,1,5,Transporter_2,OnTime
2025-10-20 13:35:44.019029,P008,2,8,Transporter_1,OnTime
2025-10-20 13:35:44.019029,P009,3,1,Transporter_2,OnTime
2025-10-20 13:35:44.019029,P010,3,9,Transporter_3,Delayed
2025-10-21 13:35:44.019029,P001,2,7,Transporter_1,OnTime
2025-10-21 13:35:44.019029,P002,5,9,Transporter_4,OnTime
2025-10-21 13:35:44.019029,P003,2,3,Transporter_1,OnTime
2025-10-21 13:35:44.019029,P004,3,7,Transporter_2,OnTime
2025-10-21 13:35:44.019029,P005,5,7,Transporter_1,OnTime
2025-10-21 13:35:44.019029,P006,4,8,Transporter_3,Delayed
2025-10-21 13:35:44.019029,P007,6,7,Transporter_1,OnTime
2025-10-21 13:35:44.019029,P008,5,5,Transporter_3,OnTime
2025-10-21 13:35:44.019029,P009,2,9,Transporter_2,Delayed
2025-10-21 13:35:44.019029,P010,5,2,Transporter_2,OnTime
2025-10-22 13:35:44.019029,P001,1,6,Transporter_3,OnTime
2025-10-22 13:35:44.019029,P002,2,7,Transporter_1,OnTime
2025-10-22 13:35:44.019029,P003,6,1,Transporter_3,OnTime
2025-10-22 13:35:44.019029,P004,4,7,Transporter_3,OnTime
2025-10-22 13:35:44.019029,P005,1,9,Transporter_4,Delayed
2025-10-22 13:35:44.019029,P006,2,4,Transporter_4,OnTime
2025-10-22 13:35:44.019029,P007,1,1,Transporter_3,OnTime
2025-10-22 13:35:44.019029,P008,3,3,Transporter_1,Delayed
2025-10-22 13:35:44.019029,P009,1,2,Transporter_1,OnTime
2025-10-22 13:35:44.019029,P010,5,7,Transporter_4,OnTime
2025-10-23 13:35:44.019029,P001,4,9,Transporter_3,OnTime
2025-10-23 13:35:44.019029,P002,4,5,Transporter_2,OnTime
2025-10-23 13:35:44.019029,P003,4,6,Transporter_1,OnTime
2025-10-23 13:35:44.019029,P004,1,4,Transporter_2,OnTime
2025-10-23 13:35:44.019029,P005,5,3,Transporter_3,OnTime
2025-10-23 13:35:44.019029,P006,4,8,Transporter_2,OnTime
2025-10-23 13:35:44.019029,P007,6,4,Transporter_3,OnTime
2025-10-23 13:35:44.019029,P008,2,2,Transporter_1,OnTime
2025-10-23 13:35:44.019029,P009,5,6,Transporter_2,OnTime
2025-10-23 13:35:44.019029,P010,1,2,Transporter_2,OnTime
2025-10-24 13:35:44.019029,P001,2,1,Transporter_1,OnTime
2025-10-24 13:35:44.019029,P002,6,4,Transporter_2,OnTime
2025-10-24 13:35:44.019029,P003,6,6,Transporter_4,OnTime
2025-10-24 13:35:44.019029,P004,4,2,Transporter_4,OnTime
2025-10-24 13:35:44.019029,P005,3,2,Transporter_3,Delayed
2025-10-24 13:35:44.019029,P006,1,1,Transporter_2,OnTime
2025-10-24 13:35:44.019029,P007,2,7,Transporter_3,OnTime
2025-10-24 13:35:44.019029,P008,6,8,Transporter_3,OnTime
2025-10-24 13:35:44.019029,P009,5,3,Transporter_2,OnTime
2025-10-24 13:35:44.019029,P010,3,9,Transporter_4,OnTime
2025-10-25 13:35:44.019029,P001,4,7,Transporter_3,OnTime
2025-10-25 13:35:44.019029,P002,2,8,Transporter_1,Delayed
2025-10-25 13:35:44.019029,P003,1,2,Transporter_1,Delayed
2025-10-25 13:35:44.019029,P004,4,8,Transporter_3,OnTime
2025-10-25 13:35:44.019029,P005,1,5,Transporter_4,OnTime
2025-10-25 13:35:44.019029,P006,5,6,Transporter_4,OnTime
2025-10-25 13:35:44.019029,P007,3,5,Transporter_1,OnTime
2025-10-25 13:35:44.019029,P008,1,7,Transporter_1,OnTime
2025-10-25 13:35:44.019029,P009,5,6,Transporter_3,OnTime
2025-10-25 13:35:44.019029,P010,1,7,Transporter_4,OnTime
2025-10-26 13:35:44.019029,P001,5,6,Transporter_3,OnTime
2025-10-26 13:35:44.019029,P002,1,8,Transporter_1,Delayed
2025-10-26 13:35:44.019029,P003,1,2,Transporter_4,OnTime
2025-10-26 13:35:44.019029,P004,2,7,Transporter_3,Delayed
2025-10-26 13:35:44.019029,P005,4,4,Transporter_4,OnTime
2025-10-26 13:35:44.019029,P006,3,5,Transporter_2,Delayed
2025-10-26 13:35:44.019029,P007,2,9,Transporter_1,OnTime
2025-10-26 13:35:44.019029,P008,4,6,Transporter_2,OnTime
2025-10-26 13:35:44.019029,P009,6,9,Transporter_1,OnTime
2025-10-26 13:35:44.019029,P010,3,2,Transporter_2,OnTime
2025-10-27 13:35:44.019029,P001,2,8,Transporter_2,OnTime
2025-10-27 13:35:44.019029,P002,3,7,Transporter_2,Delayed
2025-10-27 13:35:44.019029,P003,3,8,Transporter_1,OnTime
2025-10-27 13:35:44.019029,P004,4,8,Transporter_2,Delayed
2025-10-27 13:35:44.019029,P005,3,7,Transporter_4,OnTime
2025-10-27 13:35:44.019029,P006,1,3,Transporter_4,OnTime
2025-10-27 13:35:44.019029,P007,4,9,Transporter_4,OnTime
2025-10-27 13:35:44.019029,P008,4,2,Transporter_3,OnTime
2025-10-27 13:35:44.019029,P009,5,4,Transporter_2,OnTime
2025-10-27 13:35:44.019029,P010,2,9,Transporter_1,OnTime
2025-10-28 13:35:44.019029,P001,2,8,Transporter_3,OnTime
2025-10-28 13:35:44.019029,P002,1,5,Transporter_2,OnTime
2025-10-28 13:35:44.019029,P003,4,9,Transporter_1,OnTime
2025-10-28 13:35:44.019029,P004,5,3,Transporter_3,OnTime
2025-10-28 13:35:44.019029,P005,5,1,Transporter_1,OnTime
2025-10-28 13:35:44.019029,P006,4,3,Transporter_2,OnTime
2025-10-28 13:35:44.019029,P007,3,4,Transporter_4,OnTime
2025-10-28 13:35:44.019029,P008,5,9,Transporter_4,OnTime
2025-10-28 13:35:44.019029,P009,3,4,Transporter_1,OnTime
2025-10-28 13:35:44.019029,P010,2,1,Transporter_3,OnTime
2025-10-29 13:35:44.019029,P001,1,7,Transporter_3,OnTime
2025-10-29 13:35:44.019029,P002,5,4,Transporter_4,OnTime
2025-10-29 13:35:44.019029,P003,6,6,Transporter_4,OnTime
2025-10-29 13:35:44.019029,P004,6,4,Transporter_3,OnTime
2025-10-29 13:35:44.019029,P005,5,2,Transporter_3,OnTime
2025-10-29 13:35:44.019029,P006,2,6,Transporter_1,OnTime
2025-10-29 13:35:44.019029,P007,1,8,Transporter_3,OnTime
2025-10-29 13:35:44.019029,P008,3,6,Transporter_1,Delayed
2025-10-29 13:35:44.019029,P009,1,9,Transporter_2,OnTime
2025-10-29 13:35:44.019029,P010,5,2,Transporter_4,OnTime
2025-10-30 13:35:44.019029,P001,5,1,Transporter_2,OnTime
2025-10-30 13:35:44.019029,P002,4,7,Transporter_3,OnTime
2025-10-30 13:35:44.019029,P003,3,7,Transporter_1,Delayed
2025-10-30 13:35:44.019029,P004,2,8,Transporter_4,OnTime
2025-10-30 13:35:44.019029,P005,4,5,Transporter_3,OnTime
2025-10-30 13:35:44.019029,P006,3,7,Transporter_1,Delayed
2025-10-30 13:35:44.019029,P007,3,1,Transporter_2,OnTime
2025-10-30 13:35:44.019029,P008,1,6,Transporter_1,OnTime
2025-10-30 13:35:44.019029,P009,5,6,Transporter_4,OnTime
2025-10-30 13:35:44.019029,P010,2,9,Transporter_1,OnTime
2025-10-31 13:35:44.019029,P001,5,7,Transporter_4,OnTime
2025-10-31 13:35:44.019029,P002,2,5,Transporter_2,Delayed
2025-10-31 13:35:44.019029,P003,3,7,Transporter_3,OnTime
2025-10-31 13:35:44.019029,P004,4,8,Transporter_2,OnTime
2025-10-31 13:35:44.019029,P005,2,7,Transporter_3,Delayed
2025-10-31 13:35:44.019029,P006,4,7,Transporter_1,OnTime
2025-10-31 13:35:44.019029,P007,5,4,Transporter_2,OnTime
2025-10-31 13:35:44.019029,P008,4,6,Transporter_3,OnTime
2025-10-31 13:35:44.019029,P009,1,9,Transporter_2,OnTime
2025-10-31 13:35:44.019029,P010,1,1,Transporter_4,Delayed
2025-11-01 13:35:44.019029,P001,4,1,Transporter_1,OnTime
2025-11-01 13:35:44.019029,P002,5,8,Transporter_2,OnTime
2025-11-01 13:35:44.019029,P003,1,8,Transporter_2,Delayed
2025-11-01 13:35:44.019029,P004,5,5,Transporter_2,Delayed
2025-11-01 13:35:44.019029,P005,2,9,Transporter_3,Delayed
2025-11-01 13:35:44.019029,P006,6,8,Transporter_2,Delayed
2025-11-01 13:35:44.019029,P007,1,4,Transporter_2,Delayed
2025-11-01 13:35:44.019029,P008,1,6,Transporter_3,OnTime
2025-11-01 13:35:44.019029,P009,3,3,Transporter_2,OnTime
2025-11-01 13:35:44.019029,P010,4,2,Transporter_2,OnTime
2025-11-02 13:35:44.019029,P001,1,6,Transporter_3,OnTime
2025-11-02 13:35:44.019029,P002,5,2,Transporter_2,OnTime
2025-11-02 13:35:44.019029,P003,6,6,Transporter_4,OnTime
2025-11-02 13:35:44.019029,P004,2,3,Transporter_4,OnTime
2025-11-02 13:35:44.019029,P005,4,8,Transporter_2,OnTime
2025-11-02 13:35:44.019029,P006,1,9,Transporter_2,OnTime
2025-11-02 13:35:44.019029,P007,5,1,Transporter_3,OnTime
2025-11-02 13:35:44.019029,P008,2,2,Transporter_1,OnTime
2025-11-02 13:35:44.019029,P009,6,6,Transporter_3,OnTime
2025-11-02 13:35:44.019029,P010,4,7,Transporter_1,OnTime
2025-11-03 13:35:44.019029,P001,6,1,Transporter_4,OnTime
2025-11-03 13:35:44.019029,P002,6,2,Transporter_3,OnTime
2025-11-03 13:35:44.019029,P003,5,5,Transporter_1,Delayed
2025-11-03 13:35:44.019029,P004,6,6,Transporter_4,OnTime
2025-11-03 13:35:44.019029,P005,6,4,Transporter_3,OnTime
2025-11-03 13:35:44.019029,P006,3,8,Transporter_3,OnTime
2025-11-03 13:35:44.019029,P007,3,6,Transporter_2,OnTime
2025-11-03 13:35:44.019029,P008,5,8,Transporter_1,OnTime
2025-11-03 13:35:44.019029,P009,1,4,Transporter_4,OnTime
2025-11-03 13:35:44.019029,P010,2,3,Transporter_3,OnTime
2025-11-04 13:35:44.019029,P001,6,5,Transporter_4,OnTime
2025-11-04 13:35:44.019029,P002,2,4,Transporter_2,OnTime
2025-11-04 13:35:44.019029,P003,4,3,Transporter_3,OnTime
2025-11-04 13:35:44.019029,P004,3,1,Transporter_3,OnTime
2025-11-04 13:35:44.019029,P005,6,5,Transporter_3,OnTime
2025-11-04 13:35:44.019029,P006,5,4,Transporter_1,OnTime
2025-11-04 13:35:44.019029,P007,5,1,Transporter_2,OnTime
2025-11-04 13:35:44.019029,P008,6,9,Transporter_3,OnTime
2025-11-04 13:35:44.019029,P009,3,3,Transporter_2,OnTime
2025-11-04 13:35:44.019029,P010,6,2,Transporter_4,OnTime
2025-11-05 13:35:44.019029,P001,2,5,Transporter_4,OnTime
2025-11-05 13:35:44.019029,P002,3,2,Transporter_3,OnTime
2025-11-05 13:35:44.019029,P003,4,3,Transporter_1,OnTime
2025-11-05 13:35:44.019029,P004,4,5,Transporter_4,OnTime
2025-11-05 13:35:44.019029,P005,1,4,Transporter_3,OnTime
2025-11-05 13:35:44.019029,P006,3,2,Transporter_2,Delayed
2025-11-05 13:35:44.019029,P007,5,8,Transporter_2,OnTime
2025-11-05 13:35:44.019029,P008,2,7,Transporter_3,OnTime
2025-11-05 13:35:44.019029,P009,6,5,Transporter_3,OnTime
2025-11-05 13:35:44.019029,P010,3,1,Transporter_4,Delayed
2025-11-06 13:35:44.019029,P001,2,4,Transporter_4,Delayed
2025-11-06 13:35:44.019029,P002,3,3,Transporter_1,OnTime
2025-11-06 13:35:44.019029,P003,4,5,Transporter_2,OnTime
2025-11-06 13:35:44.019029,P004,3,2,Transporter_2,OnTime
2025-11-06 13:35:44.019029,P005,2,2,Transporter_1,OnTime
2025-11-06 13:35:44.019029,P006,1,5,Transporter_4,OnTime
2025-11-06 13:35:44.019029,P007,6,9,Transporter_2,OnTime
2025-11-06 13:35:44.019029,P008,3,7,Transporter_2,OnTime
2025-11-06 13:35:44.019029,P009,6,2,Transporter_2,OnTime
2025-11-06 13:35:44.019029,P010,1,3,Transporter_3,OnTime
2025-11-07 13:35:44.019029,P001,6,5,Transporter_2,Delayed
2025-11-07 13:35:44.019029,P002,5,8,Transporter_3,Delayed
2025-11-07 13:35:44.019029,P003,3,7,Transporter_3,OnTime
2025-11-07 13:35:44.019029,P004,4,5,Transporter_2,Delayed
2025-11-07 13:35:44.019029,P005,5,1,Transporter_3,Delayed
2025-11-07 13:35:44.019029,P006,1,2,Transporter_2,OnTime
2025-11-07 13:35:44.019029,P007,4,5,Transporter_3,OnTime
2025-11-07 13:35:44.019029,P008,1,2,Transporter_4,OnTime
2025-11-07 13:35:44.019029,P009,3,3,Transporter_1,OnTime
2025-11-07 13:35:44.019029,P010,6,2,Transporter_2,OnTime
2025-11-08 13:35:44.019029,P001,6,1,Transporter_2,OnTime
2025-11-08 13:35:44.019029,P002,5,5,Transporter_3,OnTime
2025-11-08 13:35:44.019029,P003,6,2,Transporter_4,OnTime
2025-11-08 13:35:44.019029,P004,6,7,Transporter_2,OnTime
2025-11-08 13:35:44.019029,P005,5,3,Transporter_2,OnTime
2025-11-08 13:35:44.019029,P006,5,7,Transporter_2,OnTime
2025-11-08 13:35:44.019029,P007,1,2,Transporter_1,OnTime
2025-11-08 13:35:44.019029,P008,6,8,Transporter_3,OnTime
2025-11-08 13:35:44.019029,P009,2,4,Transporter_3,Delayed
2025-11-08 13:35:44.019029,P010,3,4,Transporter_3,OnTime
2025-11-09 13:35:44.019029,P001,3,6,Transporter_4,OnTime
2025-11-09 13:35:44.019029,P002,1,1,Transporter_1,OnTime
2025-11-09 13:35:44.019029,P003,3,1,Transporter_2,Delayed
2025-11-09 13:35:44.019029,P004,5,9,Transporter_1,OnTime
2025-11-09 13:35:44.019029,P005,1,5,Transporter_3,OnTime
2025-11-09 13:35:44.019029,P006,5,7,Transporter_2,OnTime
2025-11-09 13:35:44.019029,P007,2,4,Transporter_2,Delayed
2025-11-09 13:35:44.019029,P008,3,1,Transporter_1,OnTime
2025-11-09 13:35:44.019029,P009,6,7,Transporter_3,OnTime
2025-11-09 13:35:44.019029,P010,3,2,Transporter_1,OnTime
2025-11-10 13:35:44.019029,P001,2,9,Transporter_2,OnTime
2025-11-10 13:35:44.019029,P002,2,6,Transporter_4,OnTime
2025-11-10 13:35:44.019029,P003,6,4,Transporter_3,OnTime
2025-11-10 13:35:44.019029,P004,2,7,Transporter_2,OnTime
2025-11-10 13:35:44.019029,P005,5,5,Transporter_1,OnTime
2025-11-10 13:35:44.019029,P006,6,7,Transporter_4,Delayed
2025-11-10 13:35:44.019029,P007,5,6,Transporter_2,OnTime
2025-11-10 13:35:44.019029,P008,5,4,Transporter_3,OnTime
2025-11-10 13:35:44.019029,P009,4,1,Transporter_1,OnTime
2025-11-10 13:35:44.019029,P010,4,8,Transporter_3,OnTime
2025-11-11 13:35:44.019029,P001,4,2,Transporter_2,OnTime
2025-11-11 13:35:44.019029,P002,5,2,Transporter_1,OnTime
2025-11-11 13:35:44.019029,P003,5,9,Transporter_4,Delayed
2025-11-11 13:35:44.019029,P004,4,4,Transporter_1,Delayed
2025-11-11 13:35:44.019029,P005,5,8,Transporter_1,OnTime
2025-11-11 13:35:44.019029,P006,4,7,Transporter_2,OnTime
2025-11-11 13:35:44.019029,P007,2,6,Transporter_2,OnTime
2025-11-11 13:35:44.019029,P008,2,4,Transporter_1,OnTime
2025-11-11 13:35:44.019029,P009,2,2,Transporter_4,OnTime
2025-11-11 13:35:44.019029,P010,6,2,Transporter_4,OnTime
2025-11-12 13:35:44.019029,P001,6,9,Transporter_1,OnTime
2025-11-12 13:35:44.019029,P002,4,4,Transporter_4,OnTime
2025-11-12 13:35:44.019029,P003,2,8,Transporter_1,OnTime
2025-11-12 13:35:44.019029,P004,4,6,Transporter_4,Delayed
2025-11-12 13:35:44.019029,P005,3,8,Transporter_1,Delayed
2025-11-12 13:35:44.019029,P006,3,3,Transporter_1,OnTime
2025-11-12 13:35:44.019029,P007,1,4,Transporter_2,Delayed
2025-11-12 13:35:44.019029,P008,1,4,Transporter_3,Delayed
2025-11-12 13:35:44.019029,P009,2,4,Transporter_4,OnTime
2025-11-12 13:35:44.019029,P010,5,9,Transporter_3,OnTime
2025-11-13 13:35:44.019029,P001,6,8,Transporter_2,OnTime
2025-11-13 13:35:44.019029,P002,6,6,Transporter_4,OnTime
2025-11-13 13:35:44.019029,P003,2,1,Transporter_3,OnTime
2025-11-13 13:35:44.019029,P004,6,7,Transporter_2,OnTime
2025-11-13 13:35:44.019029,P005,2,4,Transporter_3,OnTime
2025-11-13 13:35:44.019029,P006,2,3,Transporter_3,OnTime
2025-11-13 13:35:44.019029,P007,2,8,Transporter_3,OnTime
2025-11-13 13:35:44.019029,P008,2,8,Transporter_1,Delayed
2025-11-13 13:35:44.019029,P009,5,3,Transporter_1,OnTime
2025-11-13 13:35:44.019029,P010,4,8,Transporter_2,OnTime
2025-11-14 13:35:44.019029,P001,4,5,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P002,2,5,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P003,2,7,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P004,4,5,Transporter_2,Delayed
2025-11-14 13:35:44.019029,P005,2,7,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P006,4,9,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P007,3,5,Transporter_4,OnTime
2025-11-14 13:35:44.019029,P008,5,7,Transporter_3,OnTime
2025-11-14 13:35:44.019029,P009,6,8,Transporter_4,OnTime
2025-11-14 13:35:44.019029,P010,3,8,Transporter_2,OnTime
2025-11-15 13:35:44.019029,P001,2,9,Transporter_4,OnTime
